DateTime, HydHead
01/02/2018 02:56:00, -0.562083378
01/02/2018 02:57:00, -0.60824205
01/02/2018 02:58:00, -0.65242914
01/02/2018 02:59:00, -0.694501418
01/02/2018 03:00:00, -0.734322509
01/02/2018 03:01:00, -0.771763336
01/02/2018 03:02:00, -0.806702535
01/02/2018 03:03:00, -0.839026854
01/02/2018 03:04:00, -0.868631514
01/02/2018 03:05:00, -0.895420555
01/02/2018 03:06:00, -0.919307141
01/02/2018 03:07:00, -0.940213845
01/02/2018 03:08:00, -0.958072899
01/02/2018 03:09:00, -0.972826415
01/02/2018 03:10:00, -0.984426568
01/02/2018 03:11:00, -0.992835759
01/02/2018 03:12:00, -0.998026728
01/02/2018 03:13:00, -0.999982651
01/02/2018 03:14:00, -0.998697187
01/02/2018 03:15:00, -0.994174502
01/02/2018 03:16:00, -0.986429257
01/02/2018 03:17:00, -0.975486558
01/02/2018 03:18:00, -0.961381874
01/02/2018 03:19:00, -0.944160925
01/02/2018 03:20:00, -0.923879533
01/02/2018 03:21:00, -0.900603437
01/02/2018 03:22:00, -0.874408086
01/02/2018 03:23:00, -0.845378391
01/02/2018 03:24:00, -0.81360845
01/02/2018 03:25:00, -0.779201243
01/02/2018 03:26:00, -0.742268299
01/02/2018 03:27:00, -0.702929335
01/02/2018 03:28:00, -0.661311865
01/02/2018 03:29:00, -0.617550791
01/02/2018 03:30:00, -0.57178796
01/02/2018 03:31:00, -0.524171711
01/02/2018 03:32:00, -0.47485639
01/02/2018 03:33:00, -0.424001848
01/02/2018 03:34:00, -0.371772929
01/02/2018 03:35:00, -0.318338928
01/02/2018 03:36:00, -0.26387305
01/02/2018 03:37:00, -0.208551842
01/02/2018 03:38:00, -0.152554626
01/02/2018 03:39:00, -0.096062912
01/02/2018 03:40:00, -0.039259816
01/02/2018 03:41:00, 0.017670539
01/02/2018 03:42:00, 0.074543616
01/02/2018 03:43:00, 0.131175063
01/02/2018 03:44:00, 0.187381315
01/02/2018 03:45:00, 0.24298018
01/02/2018 03:46:00, 0.297791439
01/02/2018 03:47:00, 0.351637424
01/02/2018 03:48:00, 0.404343596
01/02/2018 03:49:00, 0.455739111
01/02/2018 03:50:00, 0.505657373
01/02/2018 03:51:00, 0.553936576
01/02/2018 03:52:00, 0.600420225
01/02/2018 03:53:00, 0.644957646
01/02/2018 03:54:00, 0.687404473
01/02/2018 03:55:00, 0.727623118
01/02/2018 03:56:00, 0.765483213
01/02/2018 03:57:00, 0.800862039
01/02/2018 03:58:00, 0.833644915
01/02/2018 03:59:00, 0.863725578
01/02/2018 04:00:00, 0.891006524
01/02/2018 04:01:00, 0.915399323
01/02/2018 04:02:00, 0.936824907
01/02/2018 04:03:00, 0.955213826
01/02/2018 04:04:00, 0.970506473
01/02/2018 04:05:00, 0.982653279
01/02/2018 04:06:00, 0.99161487
01/02/2018 04:07:00, 0.997362198
01/02/2018 04:08:00, 0.999876632
01/02/2018 04:09:00, 0.999150024
01/02/2018 04:10:00, 0.995184727
01/02/2018 04:11:00, 0.987993595
01/02/2018 04:12:00, 0.977599938
01/02/2018 04:13:00, 0.964037446
01/02/2018 04:14:00, 0.947350081
01/02/2018 04:15:00, 0.927591935
01/02/2018 04:16:00, 0.904827052
01/02/2018 04:17:00, 0.879129224
01/02/2018 04:18:00, 0.850581748
01/02/2018 04:19:00, 0.81927716
01/02/2018 04:20:00, 0.785316931
01/02/2018 04:21:00, 0.748811142
01/02/2018 04:22:00, 0.709878124
01/02/2018 04:23:00, 0.668644076
01/02/2018 04:24:00, 0.625242656
01/02/2018 04:25:00, 0.579814548
01/02/2018 04:26:00, 0.532507004
01/02/2018 04:27:00, 0.483473368
01/02/2018 04:28:00, 0.432872582
01/02/2018 04:29:00, 0.380868663
01/02/2018 04:30:00, 0.32763018
01/02/2018 04:31:00, 0.273329702
01/02/2018 04:32:00, 0.218143241
01/02/2018 04:33:00, 0.162249682
01/02/2018 04:34:00, 0.105830199
01/02/2018 04:35:00, 0.049067674
01/02/2018 04:36:00, -0.007853901
01/02/2018 04:37:00, -0.064750018
01/02/2018 04:38:00, -0.121436252
01/02/2018 04:39:00, -0.177728857
01/02/2018 04:40:00, -0.233445364
01/02/2018 04:41:00, -0.288405171
01/02/2018 04:42:00, -0.342430129
01/02/2018 04:43:00, -0.395345119
01/02/2018 04:44:00, -0.446978621
01/02/2018 04:45:00, -0.497163266
01/02/2018 04:46:00, -0.545736385
01/02/2018 04:47:00, -0.592540531
01/02/2018 04:48:00, -0.63742399
01/02/2018 04:49:00, -0.680241275
01/02/2018 04:50:00, -0.720853597
01/02/2018 04:51:00, -0.759129312
01/02/2018 04:52:00, -0.794944353
01/02/2018 04:53:00, -0.828182627
01/02/2018 04:54:00, -0.858736394
01/02/2018 04:55:00, -0.886506616
01/02/2018 04:56:00, -0.911403277
01/02/2018 04:57:00, -0.933345675
01/02/2018 04:58:00, -0.952262687
01/02/2018 04:59:00, -0.968092993
01/02/2018 05:00:00, -0.98078528
01/02/2018 05:01:00, -0.990298408
01/02/2018 05:02:00, -0.99660154
01/02/2018 05:03:00, -0.999674244
01/02/2018 05:04:00, -0.99950656
01/02/2018 05:05:00, -0.996099033
01/02/2018 05:06:00, -0.989462708
01/02/2018 05:07:00, -0.979619095
01/02/2018 05:08:00, -0.966600102
01/02/2018 05:09:00, -0.95044793
01/02/2018 05:10:00, -0.931214935
01/02/2018 05:11:00, -0.908963459
01/02/2018 05:12:00, -0.88376563
01/02/2018 05:13:00, -0.855703125
01/02/2018 05:14:00, -0.824866906
01/02/2018 05:15:00, -0.791356929
01/02/2018 05:16:00, -0.755281812
01/02/2018 05:17:00, -0.716758493
01/02/2018 05:18:00, -0.675911841
01/02/2018 05:19:00, -0.63287426
01/02/2018 05:20:00, -0.587785252
01/02/2018 05:21:00, -0.540790972
01/02/2018 05:22:00, -0.492043749
01/02/2018 05:23:00, -0.441701594
01/02/2018 05:24:00, -0.389927688
01/02/2018 05:25:00, -0.336889853
01/02/2018 05:26:00, -0.28276001
01/02/2018 05:27:00, -0.227713615
01/02/2018 05:28:00, -0.1719291
01/02/2018 05:29:00, -0.115587287
01/02/2018 05:30:00, -0.058870804
01/02/2018 05:31:00, -0.001963494
01/02/2018 05:32:00, 0.05495018
01/02/2018 05:33:00, 0.111685736
01/02/2018 05:34:00, 0.168059269
01/02/2018 05:35:00, 0.223888048
01/02/2018 05:36:00, 0.278991106
01/02/2018 05:37:00, 0.33318983
01/02/2018 05:38:00, 0.386308539
01/02/2018 05:39:00, 0.43817505
01/02/2018 05:40:00, 0.488621241
01/02/2018 05:41:00, 0.537483595
01/02/2018 05:42:00, 0.584603726
01/02/2018 05:43:00, 0.629828897
01/02/2018 05:44:00, 0.673012514
01/02/2018 05:45:00, 0.714014598
01/02/2018 05:46:00, 0.752702245
01/02/2018 05:47:00, 0.78895005
01/02/2018 05:48:00, 0.822640518
01/02/2018 05:49:00, 0.853664444
01/02/2018 05:50:00, 0.881921264
01/02/2018 05:51:00, 0.907319387
01/02/2018 05:52:00, 0.929776486
01/02/2018 05:53:00, 0.949219767
01/02/2018 05:54:00, 0.965586206
01/02/2018 05:55:00, 0.978822751
01/02/2018 05:56:00, 0.988886499
01/02/2018 05:57:00, 0.995744827
01/02/2018 05:58:00, 0.999375504
01/02/2018 05:59:00, 0.999766763
01/02/2018 06:00:00, 0.996917334
01/02/2018 06:01:00, 0.990836454
01/02/2018 06:02:00, 0.981543834
01/02/2018 06:03:00, 0.969069595
01/02/2018 06:04:00, 0.953454172
01/02/2018 06:05:00, 0.934748182
01/02/2018 06:06:00, 0.913012258
01/02/2018 06:07:00, 0.888316857
01/02/2018 06:08:00, 0.860742027
01/02/2018 06:09:00, 0.830377151
01/02/2018 06:10:00, 0.797320654
01/02/2018 06:11:00, 0.761679687
01/02/2018 06:12:00, 0.723569779
01/02/2018 06:13:00, 0.683114461
01/02/2018 06:14:00, 0.640444865
01/02/2018 06:15:00, 0.595699304
01/02/2018 06:16:00, 0.549022818
01/02/2018 06:17:00, 0.500566705
01/02/2018 06:18:00, 0.450488034
01/02/2018 06:19:00, 0.398949131
01/02/2018 06:20:00, 0.346117057
01/02/2018 06:21:00, 0.292163064
01/02/2018 06:22:00, 0.237262042
01/02/2018 06:23:00, 0.181591948
01/02/2018 06:24:00, 0.125333234
01/02/2018 06:25:00, 0.068668259
01/02/2018 06:26:00, 0.0117807
01/02/2018 06:27:00, -0.045145045
01/02/2018 06:28:00, -0.101924456
01/02/2018 06:29:00, -0.158373484
01/02/2018 06:30:00, -0.214309153
01/02/2018 06:31:00, -0.269550151
01/02/2018 06:32:00, -0.323917418
01/02/2018 06:33:00, -0.377234725
01/02/2018 06:34:00, -0.429329247
01/02/2018 06:35:00, -0.480032122
01/02/2018 06:36:00, -0.529179001
01/02/2018 06:37:00, -0.576610576
01/02/2018 06:38:00, -0.6221731
01/02/2018 06:39:00, -0.665718886
01/02/2018 06:40:00, -0.707106781
01/02/2018 06:41:00, -0.74620263
01/02/2018 06:42:00, -0.782879706
01/02/2018 06:43:00, -0.817019121
01/02/2018 06:44:00, -0.848510215
01/02/2018 06:45:00, -0.877250911
01/02/2018 06:46:00, -0.903148049
01/02/2018 06:47:00, -0.926117683
01/02/2018 06:48:00, -0.946085359
01/02/2018 06:49:00, -0.962986353
01/02/2018 06:50:00, -0.976765881
01/02/2018 06:51:00, -0.987379279
01/02/2018 06:52:00, -0.994792142
01/02/2018 06:53:00, -0.998980443
01/02/2018 06:54:00, -0.999930605
01/02/2018 06:55:00, -0.997639549
01/02/2018 06:56:00, -0.992114701
01/02/2018 06:57:00, -0.98337397
01/02/2018 06:58:00, -0.971445687
01/02/2018 06:59:00, -0.956368519
01/02/2018 07:00:00, -0.938191336
01/02/2018 07:01:00, -0.916973059
01/02/2018 07:02:00, -0.892782466
01/02/2018 07:03:00, -0.865697969
01/02/2018 07:04:00, -0.835807361
01/02/2018 07:05:00, -0.803207531
01/02/2018 07:06:00, -0.76800415
01/02/2018 07:07:00, -0.730311326
01/02/2018 07:08:00, -0.69025124
01/02/2018 07:09:00, -0.647953744
01/02/2018 07:10:00, -0.603555942
01/02/2018 07:11:00, -0.557201748
01/02/2018 07:12:00, -0.509041416
01/02/2018 07:13:00, -0.459231055
01/02/2018 07:14:00, -0.407932122
01/02/2018 07:15:00, -0.355310901
01/02/2018 07:16:00, -0.30153796
01/02/2018 07:17:00, -0.2467876
01/02/2018 07:18:00, -0.191237293
01/02/2018 07:19:00, -0.1350671
01/02/2018 07:20:00, -0.078459096
01/02/2018 07:21:00, -0.02159677
01/02/2018 07:22:00, 0.03533556
01/02/2018 07:23:00, 0.092153352
01/02/2018 07:24:00, 0.148672434
01/02/2018 07:25:00, 0.204709603
01/02/2018 07:26:00, 0.260083217
01/02/2018 07:27:00, 0.314613786
01/02/2018 07:28:00, 0.368124553
01/02/2018 07:29:00, 0.420442064
01/02/2018 07:30:00, 0.471396737
01/02/2018 07:31:00, 0.520823404
01/02/2018 07:32:00, 0.568561851
01/02/2018 07:33:00, 0.614457337
01/02/2018 07:34:00, 0.658361094
01/02/2018 07:35:00, 0.700130812
01/02/2018 07:36:00, 0.739631095
01/02/2018 07:37:00, 0.776733906
01/02/2018 07:38:00, 0.811318978
01/02/2018 07:39:00, 0.843274205
01/02/2018 07:40:00, 0.872496007
01/02/2018 07:41:00, 0.898889663
01/02/2018 07:42:00, 0.922369618
01/02/2018 07:43:00, 0.942859765
01/02/2018 07:44:00, 0.960293686
01/02/2018 07:45:00, 0.974614869
01/02/2018 07:46:00, 0.985776893
01/02/2018 07:47:00, 0.993743577
01/02/2018 07:48:00, 0.998489097
01/02/2018 07:49:00, 0.999998072
01/02/2018 07:50:00, 0.99826561
01/02/2018 07:51:00, 0.993297327
01/02/2018 07:52:00, 0.985109326
01/02/2018 07:53:00, 0.97372815
01/02/2018 07:54:00, 0.959190689
01/02/2018 07:55:00, 0.941544065
01/02/2018 07:56:00, 0.92084548
01/02/2018 07:57:00, 0.897162027
01/02/2018 07:58:00, 0.870570473
01/02/2018 07:59:00, 0.841157015
01/02/2018 08:00:00, 0.809016994
01/02/2018 08:01:00, 0.774254591
01/02/2018 08:02:00, 0.736982485
01/02/2018 08:03:00, 0.697321492
01/02/2018 08:04:00, 0.655400171
01/02/2018 08:05:00, 0.611354407
01/02/2018 08:06:00, 0.565326973
01/02/2018 08:07:00, 0.517467064
01/02/2018 08:08:00, 0.467929814
01/02/2018 08:09:00, 0.416875797
01/02/2018 08:10:00, 0.3644705
01/02/2018 08:11:00, 0.310883793
01/02/2018 08:12:00, 0.256289373
01/02/2018 08:13:00, 0.200864206
01/02/2018 08:14:00, 0.144787949
01/02/2018 08:15:00, 0.088242371
01/02/2018 08:16:00, 0.031410759
01/02/2018 08:17:00, -0.025522669
01/02/2018 08:18:00, -0.082373366
01/02/2018 08:19:00, -0.138957055
01/02/2018 08:20:00, -0.195090322
01/02/2018 08:21:00, -0.250591215
01/02/2018 08:22:00, -0.305279831
01/02/2018 08:23:00, -0.3589789
01/02/2018 08:24:00, -0.411514359
01/02/2018 08:25:00, -0.462715917
01/02/2018 08:26:00, -0.512417608
01/02/2018 08:27:00, -0.560458326
01/02/2018 08:28:00, -0.606682351
01/02/2018 08:29:00, -0.650939849
01/02/2018 08:30:00, -0.693087363
01/02/2018 08:31:00, -0.732988273
01/02/2018 08:32:00, -0.770513243
01/02/2018 08:33:00, -0.805540638
01/02/2018 08:34:00, -0.837956919
01/02/2018 08:35:00, -0.86765701
01/02/2018 08:36:00, -0.89454464
01/02/2018 08:37:00, -0.918532654
01/02/2018 08:38:00, -0.939543297
01/02/2018 08:39:00, -0.957508463
01/02/2018 08:40:00, -0.97236992
01/02/2018 08:41:00, -0.984079495
01/02/2018 08:42:00, -0.992599233
01/02/2018 08:43:00, -0.997901516
01/02/2018 08:44:00, -0.999969158
01/02/2018 08:45:00, -0.998795456
01/02/2018 08:46:00, -0.994384216
01/02/2018 08:47:00, -0.986749736
01/02/2018 08:48:00, -0.975916762
01/02/2018 08:49:00, -0.961920409
01/02/2018 08:50:00, -0.944806046
01/02/2018 08:51:00, -0.924629148
01/02/2018 08:52:00, -0.901455117
01/02/2018 08:53:00, -0.87535907
01/02/2018 08:54:00, -0.846425597
01/02/2018 08:55:00, -0.814748483
01/02/2018 08:56:00, -0.780430407
01/02/2018 08:57:00, -0.743582611
01/02/2018 08:58:00, -0.704324534
01/02/2018 08:59:00, -0.662783429
01/02/2018 09:00:00, -0.619093949
01/02/2018 09:01:00, -0.573397711
01/02/2018 09:02:00, -0.525842837
01/02/2018 09:03:00, -0.476583474
01/02/2018 09:04:00, -0.425779292
01/02/2018 09:05:00, -0.37359497
01/02/2018 09:06:00, -0.320199662
01/02/2018 09:07:00, -0.265766444
01/02/2018 09:08:00, -0.21047176
01/02/2018 09:09:00, -0.154494843
01/02/2018 09:10:00, -0.09801714
01/02/2018 09:11:00, -0.04122172
01/02/2018 09:12:00, 0.015707317
01/02/2018 09:13:00, 0.072585441
01/02/2018 09:14:00, 0.129228282
01/02/2018 09:15:00, 0.185452238
01/02/2018 09:16:00, 0.241075061
01/02/2018 09:17:00, 0.295916452
01/02/2018 09:18:00, 0.349798648
01/02/2018 09:19:00, 0.40254699
01/02/2018 09:20:00, 0.4539905
01/02/2018 09:21:00, 0.503962425
01/02/2018 09:22:00, 0.552300784
01/02/2018 09:23:00, 0.598848892
01/02/2018 09:24:00, 0.643455865
01/02/2018 09:25:00, 0.685977112
01/02/2018 09:26:00, 0.726274803
01/02/2018 09:27:00, 0.764218316
01/02/2018 09:28:00, 0.799684658
01/02/2018 09:29:00, 0.832558868
01/02/2018 09:30:00, 0.862734386
01/02/2018 09:31:00, 0.890113399
01/02/2018 09:32:00, 0.91460716
01/02/2018 09:33:00, 0.936136273
01/02/2018 09:34:00, 0.954630954
01/02/2018 09:35:00, 0.970031253
01/02/2018 09:36:00, 0.982287251
01/02/2018 09:37:00, 0.99135922
01/02/2018 09:38:00, 0.997217754
01/02/2018 09:39:00, 0.999843864
01/02/2018 09:40:00, 0.999229036
01/02/2018 09:41:00, 0.995375264
01/02/2018 09:42:00, 0.98829504
01/02/2018 09:43:00, 0.978011313
01/02/2018 09:44:00, 0.964557418
01/02/2018 09:45:00, 0.947976965
01/02/2018 09:46:00, 0.928323699
01/02/2018 09:47:00, 0.905661323
01/02/2018 09:48:00, 0.880063298
01/02/2018 09:49:00, 0.851612598
01/02/2018 09:50:00, 0.820401444
01/02/2018 09:51:00, 0.786531004
01/02/2018 09:52:00, 0.75011107
01/02/2018 09:53:00, 0.711259692
01/02/2018 09:54:00, 0.670102807
01/02/2018 09:55:00, 0.626773822
01/02/2018 09:56:00, 0.581413184
01/02/2018 09:57:00, 0.534167929
01/02/2018 09:58:00, 0.485191199
01/02/2018 09:59:00, 0.434641749
01/02/2018 10:00:00, 0.382683432
01/02/2018 10:01:00, 0.329484669
01/02/2018 10:02:00, 0.2752179
01/02/2018 10:03:00, 0.220059028
01/02/2018 10:04:00, 0.164186847
01/02/2018 10:05:00, 0.107782463
01/02/2018 10:06:00, 0.051028709
01/02/2018 10:07:00, -0.005890452
01/02/2018 10:08:00, -0.06279052
01/02/2018 10:09:00, -0.119487055
01/02/2018 10:10:00, -0.17579628
01/02/2018 10:11:00, -0.231535671
01/02/2018 10:12:00, -0.286524553
01/02/2018 10:13:00, -0.340584681
01/02/2018 10:14:00, -0.393540824
01/02/2018 10:15:00, -0.445221326
01/02/2018 10:16:00, -0.495458668
01/02/2018 10:17:00, -0.54409001
01/02/2018 10:18:00, -0.590957714
01/02/2018 10:19:00, -0.635909863
01/02/2018 10:20:00, -0.678800746
01/02/2018 10:21:00, -0.719491334
01/02/2018 10:22:00, -0.757849732
01/02/2018 10:23:00, -0.793751604
01/02/2018 10:24:00, -0.827080574
01/02/2018 10:25:00, -0.85772861
01/02/2018 10:26:00, -0.885596367
01/02/2018 10:27:00, -0.910593514
01/02/2018 10:28:00, -0.932639023
01/02/2018 10:29:00, -0.951661436
01/02/2018 10:30:00, -0.967599092
01/02/2018 10:31:00, -0.980400331
01/02/2018 10:32:00, -0.990023658
01/02/2018 10:33:00, -0.996437879
01/02/2018 10:34:00, -0.999622203
01/02/2018 10:35:00, -0.999566309
01/02/2018 10:36:00, -0.996270376
01/02/2018 10:37:00, -0.989745091
01/02/2018 10:38:00, -0.980011602
01/02/2018 10:39:00, -0.967101461
01/02/2018 10:40:00, -0.951056516
01/02/2018 10:41:00, -0.931928775
01/02/2018 10:42:00, -0.90978024
01/02/2018 10:43:00, -0.884682704
01/02/2018 10:44:00, -0.856717519
01/02/2018 10:45:00, -0.825975333
01/02/2018 10:46:00, -0.792555794
01/02/2018 10:47:00, -0.756567231
01/02/2018 10:48:00, -0.718126298
01/02/2018 10:49:00, -0.677357599
01/02/2018 10:50:00, -0.634393284
01/02/2018 10:51:00, -0.589372619
01/02/2018 10:52:00, -0.542441537
01/02/2018 10:53:00, -0.49375216
01/02/2018 10:54:00, -0.443462315
01/02/2018 10:55:00, -0.391735011
01/02/2018 10:56:00, -0.33873792
01/02/2018 10:57:00, -0.28464283
01/02/2018 10:58:00, -0.229625086
01/02/2018 10:59:00, -0.173863025
01/02/2018 11:00:00, -0.117537397
01/02/2018 11:01:00, -0.060830779
01/02/2018 11:02:00, -0.003926981
01/02/2018 11:03:00, 0.052989546
01/02/2018 11:04:00, 0.109734311
01/02/2018 11:05:00, 0.166123378
01/02/2018 11:06:00, 0.221973966
01/02/2018 11:07:00, 0.277105037
01/02/2018 11:08:00, 0.331337888
01/02/2018 11:09:00, 0.384496727
01/02/2018 11:10:00, 0.436409241
01/02/2018 11:11:00, 0.486907159
01/02/2018 11:12:00, 0.535826795
01/02/2018 11:13:00, 0.583009579
01/02/2018 11:14:00, 0.62830257
01/02/2018 11:15:00, 0.671558955
01/02/2018 11:16:00, 0.712638519
01/02/2018 11:17:00, 0.751408106
01/02/2018 11:18:00, 0.787742046
01/02/2018 11:19:00, 0.821522564
01/02/2018 11:20:00, 0.852640164
01/02/2018 11:21:00, 0.88099398
01/02/2018 11:22:00, 0.906492103
01/02/2018 11:23:00, 0.929051883
01/02/2018 11:24:00, 0.948600195
01/02/2018 11:25:00, 0.965073672
01/02/2018 11:26:00, 0.978418918
01/02/2018 11:27:00, 0.988592675
01/02/2018 11:28:00, 0.995561965
01/02/2018 11:29:00, 0.999304196
01/02/2018 11:30:00, 0.99980724
01/02/2018 11:31:00, 0.997069466
01/02/2018 11:32:00, 0.991099747
01/02/2018 11:33:00, 0.981917435
01/02/2018 11:34:00, 0.969552293
01/02/2018 11:35:00, 0.954044402
01/02/2018 11:36:00, 0.935444031
01/02/2018 11:37:00, 0.91381147
01/02/2018 11:38:00, 0.889216842
